,ID,Group,Feature_1,Feature_2,Feature_3
421,ID174,C,3152.443751685658,407.9066774817349,-2749.921900160556
422,ID778,A,2339.7568349834196,385.912548141126,5101.821872335706
423,ID452,B,1960.8643307866964,407.62484559525285,3908.405013263224
424,ID839,A,2553.0647998580757,405.3669726830745,5639.771738501643
425,ID200,B,3243.403802468764,400.81642740620623,6490.176008907918
426,ID712,B,2531.407612721349,382.84237182623366,5051.182119179178
427,ID112,B,2352.231538473737,436.167746071868,4714.264692035735
428,ID113,B,2312.821467962452,404.5400167713801,4604.246540921617
429,ID403,C,2449.5658511517554,376.4297314456466,-2087.4025679852534
430,ID934,A,2308.6734170672075,380.4960543685728,5039.199013272805
431,ID357,C,2804.754999984213,414.20588534704063,-2376.1636004593283
432,ID317,B,2278.1362420822957,403.4637599066798,4570.974095361072
433,ID965,B,2651.112460662661,409.8126153772376,5317.577212124618
434,ID557,C,2545.1241451829196,406.54732839908536,-2148.336953163257
435,ID766,A,2431.1015376847945,402.1728759091194,5281.385291294981
436,ID211,A,2116.4832626468633,407.2516541666457,4305.786976134784
437,ID230,B,2484.181816676129,401.97979918833886,4957.671145265072
438,ID912,A,2496.309139254538,397.42113899095136,5483.31705053177
439,ID970,A,2144.2558234098956,385.5809843498631,4496.086470288642
440,ID294,A,2272.7546261417338,382.5922425807749,4896.213379096224
441,ID204,A,2271.0038666216083,414.71169093992324,4738.872141343523
442,ID501,C,2466.8443555644803,371.1836715867675,-2089.021680295199
443,ID688,A,2766.9616944589616,392.45905565933214,6324.126623065142
444,ID159,A,2768.300422100365,411.26108569496535,6248.966892631312
445,ID977,C,2794.5113664953647,447.3047021021454,-2339.079390198497
446,ID653,C,2340.711897693859,424.15901990195806,-1915.0139677078391
447,ID286,C,2752.248884624511,376.7270856019598,-2363.841648582237
448,ID258,A,2469.0309611593298,391.13187022869687,5459.824402472189
449,ID739,C,2640.6199711194477,404.26583905502633,-2211.7880723856206
450,ID890,C,2250.583427010444,419.8371956455579,-1825.5663358346744
451,ID811,A,2281.791317547136,395.21496483282885,4892.204590526006
452,ID502,C,2433.430033175286,405.16638807382446,-2028.7544632887011
453,ID960,C,2946.719010366954,371.79875400326506,-2563.4713020690333
454,ID420,B,2906.352844175993,411.50849753033765,5815.063302779117
455,ID846,C,2686.5453649003216,398.2374534840123,-2266.990016853662
456,ID172,B,2856.573517645621,408.16749595092233,5731.6551788682755
457,ID292,A,2141.402916456833,405.10446402069226,4429.789877177532
458,ID117,B,2074.5628777355287,398.6749564625996,4144.037699025552
459,ID334,C,2683.0035802245457,378.63509694756954,-2290.316692376321
460,ID594,B,2998.8503033065163,391.6193138170364,6008.015010172524
461,ID887,B,2437.6638402438584,376.39008307962155,4863.812993467621
462,ID491,B,2721.813844215863,396.0848393202013,5441.035417098416
463,ID354,B,3044.214377783191,390.7118345311651,6089.074837716069
464,ID575,C,3026.87813224287,403.48142560876,-2625.9515498381447
465,ID146,C,2475.003367958351,406.1048716011307,-2064.734362963677
466,ID964,B,2105.159871665762,395.9038581136256,4208.583567547412
467,ID219,C,2800.031357210733,405.41385144434287,-2417.844278838573
468,ID484,B,2001.2150793802607,357.71662288529814,3988.2626243458044
469,ID971,B,2449.613643172087,384.7516564476728,4881.479256252005
470,ID295,C,2644.773228656586,395.79204797184315,-2256.0616748258326
471,ID826,B,2222.3718804563587,392.0948039241455,4444.841687560275
472,ID485,C,2926.280870252862,374.1520149844391,-2560.914965289681
473,ID614,A,2586.302708694763,406.3461240603421,5765.497933147795
474,ID721,C,2942.9428191606466,406.22287033940063,-2549.1633271168216
475,ID183,C,2151.6596383318665,395.9977698576374,-1767.9427119621582
476,ID428,A,2858.5314930596483,391.5747244349687,6619.16899140882
477,ID623,C,2331.8342316736466,404.79248639569886,-1944.355696956552
478,ID349,B,2633.096737515031,379.6294345662151,5270.740903902103
479,ID261,B,2839.9967364251725,408.88385141918576,5676.009484709702
480,ID402,C,2444.9479226738404,406.26010341804573,-2034.6815883124173
481,ID875,A,2363.340770093047,392.78472366630945,5139.503036004071
482,ID627,C,3058.663613606122,386.202302605134,-2658.4904778673617
483,ID477,C,2174.7384764421577,390.187853602046,-1757.113609813952
484,ID994,C,2198.2162211410046,394.72444834324386,-1831.257592620721
485,ID341,A,2392.3884716013504,406.0938495233566,5144.174104507841
486,ID177,C,2725.2588924099937,371.7348648459695,-2357.4505127379325
487,ID869,B,2305.048282884005,383.47822893180575,4612.529643292771
488,ID387,A,3119.708801753196,408.65668821832094,7324.661248308541
489,ID299,B,3131.659026640096,384.0119700280427,6256.889494956912
490,ID373,C,3033.73590087589,393.1291716517578,-2643.358173963215
491,ID397,B,2407.964005787178,439.83424867154145,4831.734866920949
492,ID336,C,2577.891939704385,398.1455436190408,-2188.44062154499
493,ID701,A,1935.1046276331774,392.95089984078226,3853.619157317367
494,ID529,C,2416.6424852526616,398.77410493819565,-2027.4120682604919
495,ID922,A,2891.509982022576,401.7468165509133,6656.980937075729
496,ID416,A,2830.3480784048506,387.53964566879984,6536.81307270227
497,ID281,B,2668.8942967516928,411.7105315698728,5339.800826332106
498,ID582,A,2120.2492073324897,410.52184222038284,4300.190587760595
499,ID209,B,2097.0994857819733,376.0505115189341,4205.213779870257
500,ID726,B,2368.13379393209,399.6675131611854,4735.201811638978
501,ID246,C,2008.8913874363063,373.6240398029204,-1631.8763710226149
502,ID226,B,2552.979373950458,367.5131244753031,5105.859015395261
503,ID464,A,2734.562489276364,388.6118169408118,6257.630924464778
504,ID119,B,2518.6468972081652,405.11888761851384,5028.205942907651
505,ID149,A,2448.8536584729286,388.28407672593374,5398.105320837994
506,ID214,C,2293.224888323331,425.84140216263194,-1879.6800343291197
507,ID324,A,2901.2533902302075,396.51301944881186,6720.162250637609
508,ID107,A,2599.0472030635365,390.13466403825055,5860.782223873648
509,ID600,A,2395.9660641956825,396.6669373246269,5210.965881221064
510,ID473,C,2688.8220986708793,393.0891350129379,-2278.1759039838385
511,ID339,C,2796.3429611779297,398.9643873681072,-2389.1588823551497
512,ID241,C,2449.816410220158,422.86174246523296,-2030.5820228896841
513,ID881,B,2629.3553440941914,387.9476744022496,5247.022682555281
514,ID998,A,2907.2358372451727,424.6750434679319,6601.76028210111
515,ID175,B,2473.032211459196,407.4413932058388,4956.147389659615
516,ID126,C,2450.3095085985615,375.46679778644557,-2082.7804388837226
517,ID822,C,2653.0858239445374,443.49857816858844,-2224.1031499828564
518,ID620,C,2473.5566706216064,385.5599234107331,-2093.5784693913097
519,ID568,A,2663.0904183444595,401.49670425116915,5962.92188148996
520,ID658,A,3058.8967236173185,369.7511651210785,7328.100819518205
521,ID302,A,2090.867270355167,397.65549227434724,4278.613870234585
522,ID203,C,2227.5666186032613,403.1402387677635,-1823.0898835172504
523,ID848,A,2218.5070483856084,411.97615996582056,4599.116583097362
524,ID774,B,2612.7475632100704,401.03328740511125,5215.17120727959
525,ID376,A,3132.3882325100344,399.06863611380055,7402.527867553432
526,ID601,A,2328.692133999891,439.5392515111986,4809.692211665047
527,ID657,A,2844.6865209325256,394.3335208565494,6570.652221750094
528,ID401,A,2363.828616505786,417.32092295387287,5001.5305912551585
529,ID235,A,2728.712867337097,419.10184534326856,6108.785239406671
530,ID233,B,2433.7826330342587,385.9969550440417,4864.848909371965
531,ID252,A,3107.1028225792397,387.756845127012,7396.329148445967
532,ID316,A,2514.8372616564766,387.38530481365746,5615.74073691979
533,ID296,C,2377.7934938401036,401.4974757675692,-1969.4871876489185
534,ID232,B,2905.885271076193,418.1255023223086,5809.578210063964
535,ID537,A,2530.563383736416,411.0036856685572,5539.6644188961745
536,ID702,C,2081.275876184355,402.45528850111305,-1694.2108833352536
537,ID596,A,2318.479379165358,389.0203699303304,5014.316803372881
538,ID962,A,2542.5056750340336,379.76038529522685,5729.919949127203
539,ID378,C,2389.7805689123384,398.1886406276298,-1988.9652187225568
540,ID762,C,2637.423653307128,409.83001376255675,-2241.865879838887
541,ID810,A,2152.025079966612,423.2548662667775,4329.622533796406
542,ID140,B,2112.79528422757,420.3383717565066,4236.685744153592
543,ID647,A,2194.527884923806,407.2885171027511,4569.38334613141
544,ID749,B,2481.0525397477995,416.28359666174055,4953.631958633193
545,ID395,B,2377.690297142244,410.6705315787508,4757.942212862102
546,ID358,C,2375.330012770768,396.86582664824033,-1981.316814040822
547,ID291,C,2727.068021944817,403.183229283305,-2324.353176751202
548,ID293,A,2743.352384521604,399.24104235448794,6235.332772842132
549,ID948,C,2504.887550015014,415.2689723157974,-2078.004409187357
550,ID222,A,2056.3260588782446,389.86242261427907,4218.032087577248
551,ID593,B,2776.5067746790564,409.6449393370809,5523.572362630172
552,ID383,A,2331.0929093396026,387.9142117633523,5047.143406905575
553,ID396,C,2672.5408949128514,422.8344259339639,-2249.791265769338
554,ID831,A,2191.7175313831704,403.38781437148305,4580.416844510251
555,ID599,C,2157.4498117484495,398.93430083301,-1776.1630225706303
556,ID350,A,2367.901631768876,408.48789647875566,5052.957636734298
557,ID453,A,2052.9634784065265,420.0974867125389,4062.890154886542
558,ID488,A,2427.413216490091,380.5793843963403,5382.3646124901925
559,ID525,B,2579.6079193850405,398.81789754349626,5178.410200913596
560,ID234,B,2273.71398180094,389.1989116567509,4534.3221960559395
561,ID352,C,2100.9118664260536,421.14505734324496,-1700.5712355340197
562,ID273,A,2630.7880337998763,386.60545469912825,5938.107423280868
563,ID921,C,2397.747356627661,383.91336080214774,-1998.3511046956223
564,ID683,B,2940.0440914514134,391.49758951682526,5865.54845832891
565,ID213,A,2143.9543330921792,376.3140698930684,4561.383832962044
566,ID681,C,2809.9261449969717,385.4091741971815,-2429.3989892294035
567,ID160,C,2537.8729002097607,406.843720697623,-2118.8502973828463
568,ID619,A,2616.4949706451325,400.1851451777774,5856.5613703132085
569,ID157,C,2260.0278811072817,392.21746231434724,-1852.441782850574
570,ID152,C,2878.640056369753,408.58328614976955,-2470.5707321174204
571,ID697,A,2472.269475313424,407.56146232511145,5374.4826802765565
572,ID369,A,2462.766400111541,440.05273989438035,5206.661544580181
573,ID725,B,2170.1081013434423,404.7101435275193,4344.956659245746
574,ID781,C,2369.8639380828467,397.37327999570255,-1985.1723815837806
575,ID761,C,2560.8997189195165,382.96420112734245,-2179.4107452306084
576,ID505,A,1737.734791660234,429.4689202104852,3069.88606674744
577,ID109,C,2811.968441842111,392.50602881525657,-2424.5357159961823
578,ID242,C,2406.3147222040175,402.66115033478326,-1995.6999273215647
579,ID724,B,2385.725503448313,409.81814695382946,4756.430631892427
580,ID227,B,2917.0193578741105,389.05080649640126,5836.0287243116745
581,ID664,C,2626.3647939154325,388.2701996550087,-2228.9940326467204
582,ID196,A,2601.573064092953,432.0017082155257,5648.47880405859
583,ID362,C,2755.949311335085,420.57082400926316,-2317.1583439197593
584,ID633,B,2403.1463374490663,415.9919857008064,4797.503648131303
585,ID468,C,2278.2264538244935,404.5692142293906,-1867.4121032709033
586,ID526,A,2542.2702214650258,371.8988052954385,5760.498172672846
587,ID990,B,2358.467753057826,389.70804787198847,4707.3963198334895
588,ID274,A,2447.7099769193687,393.1503433391781,5364.808230608546
589,ID248,C,2307.178743442182,380.4209387790828,-1927.4532943057186
590,ID208,A,2409.511131239886,413.2768546366986,5165.939615870834
591,ID879,C,2119.9175643351577,421.34010245798214,-1717.2023708788952
592,ID338,B,2255.715125695929,413.6441950129765,4528.925568015616
593,ID931,C,2126.21887675555,373.637551114982,-1738.851927185463
594,ID405,C,2670.311288435913,426.24497538497826,-2233.523475790671
595,ID966,C,2565.8226076925316,388.65496588920723,-2192.0437775328483
596,ID819,B,2801.9482480148954,406.03610190263447,5602.888657570038
597,ID552,A,2366.8650150885587,400.32160288597817,5084.63650063621
598,ID483,C,2300.378930904317,390.75979664248376,-1881.8836589097632
599,ID756,B,2446.5167848648694,397.0356945853909,4887.409759029378
600,ID320,A,2514.6878762521815,401.8792515161857,5529.946122622455
601,ID571,C,2384.683382243716,388.03142531241355,-2001.974306776219
602,ID547,B,2625.213671970944,399.74158008235514,5248.901882692847
603,ID467,C,2785.238110053576,416.46910249231996,-2363.385201211285
604,ID717,B,2546.2630607389538,414.1577434013353,5092.042503205493
605,ID899,B,2361.929507520358,417.3726851966839,4718.948229007121
606,ID770,A,2445.602031649785,401.5080414229598,5313.256817326617
607,ID784,A,2679.67860348278,404.1306463116797,6014.031983025565
608,ID102,C,3046.997105891997,412.52434494162287,-2626.8382450597965
609,ID750,B,3192.953543979931,362.1825946647232,6384.99280911739
610,ID888,A,2417.225415612532,374.22677706477634,5369.590755630874
611,ID605,C,2538.476517450778,401.7828768804922,-2129.786927856086
612,ID830,C,2848.707979616333,389.2717801031506,-2470.567131743635
613,ID573,C,2747.1623689183275,399.0031011332,-2365.7807713614548
614,ID996,C,2602.805900036516,405.0558825969103,-2210.7566219094874
615,ID198,C,2407.053028579087,401.13605652767023,-2007.2395295745205
616,ID967,C,2967.030987504082,379.45755365099956,-2566.7152494617403
617,ID615,C,1900.3924531436935,385.9680265143204,-1516.9715509391904
618,ID699,B,2171.6196523087383,379.8755725144404,4342.710858626803
619,ID479,C,2634.713775043787,416.1124516908838,-2197.2021393326577
620,ID618,B,2676.1529672139914,380.33367040886003,5331.285439598274
621,ID129,C,2198.7103945430686,403.2056225274426,-1776.3025038121086
622,ID167,A,2724.206112123276,392.3005165086489,6190.598614967779
623,ID220,C,2610.8380521823483,389.0529651877199,-2219.683349599056
624,ID158,B,1825.8703286929563,404.9920388129752,3653.1352301486663
625,ID663,A,2306.547816740063,360.00360920554306,5116.3654905705735
626,ID886,C,2436.591918498123,374.4160338955723,-2056.517548863764
627,ID754,A,2403.622336942654,404.6783395650097,5194.745655287433
628,ID684,B,2592.1191028220774,365.18255442672864,5193.667682554508
629,ID676,A,2336.3701374230022,401.64483055903287,4991.857949643925
630,ID522,A,3004.1438373965,410.37297469810756,6961.367688605049
631,ID546,A,2300.2462373910466,408.52369536916535,4875.041588940381
632,ID185,B,2232.8657086961366,404.8170056705735,4468.945969050866
633,ID716,C,2007.9407408613731,397.5744162606759,-1624.3394971272871
634,ID262,C,2374.60418277482,425.3111423918519,-1951.6374914945834
635,ID918,C,2372.1171710433846,421.6452037659133,-1916.0767065049222
636,ID874,B,2251.596571657687,402.60875902886886,4498.144716819789
637,ID895,B,2512.006558855584,406.7530057796007,5019.298100414952
638,ID904,C,2464.8895994588624,411.70051861997894,-2040.1289683119621
639,ID742,C,2133.025728045008,400.2880935134081,-1736.688315562958
640,ID135,B,2730.1297838206638,381.22465597288067,5445.483646221241
641,ID553,C,3239.334445090981,408.8950248065876,-2819.8491312346887
642,ID303,A,2354.1843996046814,415.61380368315037,4981.177646028026
643,ID868,B,3071.1639290309736,381.3782588464788,6128.573909082716
644,ID276,C,2837.4755957422312,405.0192490413056,-2451.6213111200072
645,ID250,C,2765.941734336484,386.72442678396897,-2362.101634552539
646,ID863,C,2564.1710342537076,417.9615265571851,-2141.5544754796433
647,ID908,A,2507.42165898267,384.6385400290218,5609.367607234644
648,ID103,C,2434.958246136327,398.1267493352089,-2038.5482233503174
649,ID989,B,2524.6396463900546,407.1838423915942,5061.675694729384
650,ID945,C,2462.887619809143,378.325363506685,-2072.179023817731
651,ID288,A,2738.7771137415602,393.7505071893211,6277.751128590078
652,ID637,C,2534.059925017193,406.31333611110665,-2112.4144714284425
653,ID773,B,2487.406012979657,386.799557117945,4969.256003242255
654,ID630,C,2557.748349522578,388.2109651270592,-2155.0994516168566
655,ID714,A,2500.3689380182827,401.5196729209641,5495.521850065071
656,ID364,B,2111.1003097794483,405.92827494585816,4220.828523807494
657,ID693,A,2201.490991115775,391.573884409766,4635.28445894453
658,ID917,C,2621.7639405494,383.6998196526742,-2232.062188243598
659,ID972,A,2586.6467355535938,417.8953461223622,5673.282532123987
660,ID539,C,3069.5833792027374,400.8418720809711,-2656.0360092205938
661,ID168,B,2696.4644913084476,398.19840958585996,5413.798338990675
662,ID178,A,2562.6443045983374,418.3364271107134,5610.95818220863
663,ID415,C,2419.5918890197822,393.364311649425,-2012.705817223346
664,ID343,A,2197.44071110932,391.2367967645965,4655.472928067235
665,ID332,C,2553.8781806158295,395.80215305152586,-2156.7011302290794
666,ID399,B,2714.0420858181496,407.71273373373856,5436.609836416718
667,ID589,B,1860.0042245600587,387.6037014726169,3719.0512899478244
668,ID598,B,2749.1318965548317,402.2492231823676,5513.282570065884
669,ID348,B,2364.3426602539485,391.20448405285646,4739.739706083717
670,ID184,C,2458.3799179643866,399.3148947563293,-2055.6446970223315
671,ID506,A,2716.133238135464,386.0103711860831,6227.276908232373
672,ID255,B,2546.0991489542102,411.25472002635115,5092.743766928145
673,ID728,C,2270.5921318220003,407.1396995308772,-1867.822805600426
674,ID314,C,2162.8410329878975,401.82162698603975,-1758.5520526008675
675,ID814,B,2468.6170286178726,400.1176540239486,4931.218522917057
676,ID347,C,2446.8639965734906,399.4138667665039,-2039.3186890977736
677,ID173,B,2311.914481850935,397.93669635629266,4626.197517741849
678,ID224,A,2467.6168240682773,404.8159375895652,5348.721575448057
679,ID602,C,2163.045072583649,414.8478980012684,-1738.9386959198678
680,ID569,B,2420.1346984270995,426.7083254770549,4841.174254626864
681,ID437,B,2208.441645587861,400.8266337006347,4393.999442455781
682,ID567,B,2661.755346020176,420.8607101725026,5334.340197440206
683,ID953,A,2325.310692331569,396.47008044660663,4993.201176937141
684,ID440,A,2618.2634916487873,402.4849166175669,5846.610672815414
685,ID859,A,2625.087720181451,413.4626427111975,5801.388853777504
686,ID321,C,2820.8882966922674,381.7403271200509,-2463.7440433583415
687,ID898,A,2415.3731459886963,379.10497987325255,5344.369722191232
688,ID367,C,2838.4985864530827,388.1335738945196,-2448.151819625083
689,ID673,A,2249.9938011955583,399.1163211782592,4779.279956924288
690,ID679,A,2304.542884007076,428.04729997719966,4761.318463981074
691,ID318,A,2515.827060692603,401.56288850042085,5559.12542949334
692,ID481,A,2463.523655530381,376.18892875181473,5530.91135564903
693,ID283,B,2250.731426712079,422.91688505757077,4505.963075232666
694,ID835,C,2363.6431754801765,389.64411614614284,-1983.0352734162354
695,ID275,B,2334.68607980762,386.61582148554095,4693.392237721044
696,ID578,B,2564.7775345114355,442.1149463166359,5130.210371790945
697,ID137,C,2130.8407370601676,424.0036360506485,-1707.5195688715548
698,ID482,B,2571.2219415273335,394.75296774377574,5156.816928262317
699,ID853,C,3067.70011411198,407.174637002832,-2649.3457928495895
700,ID720,C,2691.8951147864896,400.1980994325064,-2275.965820949243
701,ID513,B,2688.0217038296464,372.72372354311875,5384.060030067489
702,ID608,C,2746.4023374224635,386.4039832092439,-2371.0825694346854
703,ID798,C,2388.0179426749473,405.3037202201356,-1971.03699591036
704,ID460,B,2838.5921513972726,421.38614862894576,5690.396107416924
705,ID360,A,2345.4826741825927,399.9566833021363,5055.757703529428
706,ID635,B,2311.190722825892,397.7199758532428,4649.612720577903
707,ID916,A,2807.050670158309,385.5560530330883,6498.893605405018
708,ID730,C,2631.463761291076,406.6506436198219,-2216.4453912283866
709,ID550,A,2779.2829841364596,401.8226017253289,6336.90783890567
710,ID325,C,2944.9383171365657,423.05626347233783,-2510.2376701291046
711,ID272,C,2208.434404938931,409.17771993121517,-1796.652522657198
712,ID604,A,2765.8150655936865,411.0773998640837,6225.733146137098
713,ID631,B,2651.9658514887838,386.4156792537654,5300.626989279155
714,ID166,B,2857.201831330737,387.1472635049298,5712.675581086803
715,ID924,B,2590.7968592551697,381.8849710847104,5174.554576902866
716,ID515,C,2112.2978904653155,391.9842603096333,-1719.0770098966427
717,ID536,A,2486.9884792058465,394.8592706339752,5490.197738889156
718,ID393,B,2120.6336418958886,408.2392228752614,4255.021680408521
719,ID335,B,2513.114047561354,408.12624568713665,5033.47862072109
720,ID181,C,2372.986121226407,394.54656440953033,-1996.8965255199232
721,ID475,C,1921.3352964263536,404.9523143012682,-1526.1787667602107
722,ID267,B,2736.124440587422,419.5203145845485,5486.392373007276
723,ID445,A,2319.7874753488454,401.772284933819,4970.720415709045
724,ID239,C,2706.128796055545,369.4936678347729,-2316.684500771864
725,ID592,A,2742.101377377115,406.1970595993666,6196.022305692442
726,ID968,C,2156.2078418193205,382.0695370789338,-1760.6268868364436
727,ID492,A,2797.322837171835,379.68248610554025,6496.637403408994
728,ID729,B,2403.357343314582,405.08051521618097,4812.964934766207
729,ID206,C,2320.6525201156983,430.6076911325064,-1882.618070864088
730,ID422,B,2775.7568856924213,403.47883974006584,5541.2736475943475
731,ID278,B,2886.3642060827315,417.2487490127984,5778.523232383633
732,ID298,C,2360.28095318331,418.6864586716737,-1950.687651433397
733,ID780,A,2470.266055807509,410.51167686042334,5349.136769571043
734,ID961,A,3203.091691551481,399.7803038038031,7618.4112849614485
735,ID711,C,2792.4010847546515,396.3458992198172,-2395.8543029884877
736,ID752,B,2514.4799905486193,389.5556915734804,5024.159255895207
737,ID279,B,2891.2635319167816,360.09097159883584,5786.799380182547
738,ID391,C,2551.982153686417,393.64352512169455,-2147.3589863976817
739,ID141,C,2994.945645411129,373.0850109904778,-2623.285703176772
740,ID156,B,3116.7184343377858,406.34546675772106,6253.422599380204
741,ID105,B,2289.0095782741373,376.3632369739561,4588.384419763123
742,ID791,A,2441.8298793194513,384.17671431356274,5393.5761286547595
743,ID709,B,2633.2331410343436,394.4138070100029,5298.885169983455
744,ID100,B,2730.9700909420035,411.0510706407074,5464.356406399888
745,ID905,C,2369.36657726952,397.86258368332483,-1968.653261807994
746,ID808,C,2346.979252128155,403.34883494241967,-1949.569306685413
747,ID139,A,2783.7832993421016,388.87442597331585,6410.47427502584
748,ID708,C,2512.2834167679093,374.0847950380028,-2120.1800537333743
749,ID147,C,3031.685688484971,427.7171836226079,-2625.5029270634814
750,ID470,B,2329.9508596967294,371.0293021737076,4648.5649539197575
751,ID974,A,2432.3114021707647,400.58315426740353,5275.487250001186
752,ID713,B,2874.9089265690463,394.8425930481373,5737.610727645227
753,ID197,B,2701.7086740976565,385.4813321166601,5405.261709857337
754,ID381,B,1969.263633302137,395.5120649164241,3925.105906504786
755,ID269,A,1596.9758434008195,398.6900077593627,2809.7930558229896
756,ID935,C,2084.403473080253,403.1898517284093,-1667.4798763412023
757,ID685,A,2557.8598376071013,421.2463710391611,5560.717315408956
758,ID861,A,2784.603433130813,405.4197956869644,6322.866882708139
759,ID263,A,2015.713903364418,387.7155229586732,4096.5042715055
760,ID866,B,2133.640854734471,417.51743141496615,4264.67502334301
761,ID311,B,3024.120015585872,435.10027480390977,6044.744150258916
762,ID655,B,2662.6790846617523,365.45314759769235,5326.679901060235
763,ID727,A,2198.238224593828,422.4441088500095,4500.8020951129665
764,ID340,A,3169.4332548395855,386.46190750560993,7578.17164672975
765,ID431,A,2384.9490020568624,414.59233222662056,5084.308890997899
766,ID414,A,2342.973193546887,398.77961768132786,5022.455875324404
767,ID202,C,2634.9467544068734,410.5437628558107,-2240.2385892279876
768,ID796,B,2641.1987172252284,403.18595532986797,5278.443723346473
769,ID122,B,2519.701944122861,405.6884592813807,5036.069467974451
770,ID329,C,2398.133937935927,381.3015083290927,-2024.0971394905812
771,ID128,C,2802.7067002100466,393.0941733849168,-2404.160483134853
772,ID498,A,2302.9445264318106,386.50821267260113,5003.618406008189
773,ID829,C,2976.9499564798857,388.72345082931724,-2610.233370466713
774,ID670,A,2365.9766730959295,381.99820404938305,5183.36843550698
775,ID562,C,2464.387694465727,363.76936270660497,-2101.378851287166
776,ID545,B,2535.9913362908587,369.00035206571977,5075.739998772656
777,ID386,B,2910.2371804004206,407.80505225827113,5828.430649378944
778,ID854,C,2622.0317346004294,410.8065950471646,-2216.506244863278
779,ID944,B,2780.8011975155923,415.2430464341209,5560.101451818124
780,ID581,C,2271.1916369054456,425.31405308829136,-1803.1640878927033
781,ID404,C,2509.6063945911296,388.5455492984326,-2114.916722510376
782,ID871,B,2743.7249009781785,403.0136474533238,5497.278579633444
783,ID215,C,2773.9072942257058,394.9776874596671,-2391.2615158720287
784,ID956,C,2411.4384791658435,411.1464903638063,-2001.6480966752981
785,ID496,A,2982.4646773935183,358.21376493150024,7153.43121191166
786,ID648,A,2685.834376226769,400.07275235696835,6043.415630467492
787,ID579,A,2816.3888935896903,406.3852383655604,6401.542398240378
788,ID901,C,2394.8703194165296,376.15078463261204,-2019.981504834137
789,ID439,C,2416.5077860543524,403.549565688051,-2019.3061271770716
790,ID751,B,2631.420269056776,401.3177298136515,5267.772843784637
791,ID527,B,2454.4312534921755,437.4549124292186,4906.200264188506
792,ID758,C,3130.6896805910674,396.49587194136376,-2706.6551838882574
793,ID865,B,2948.3234501489596,376.56139420609577,5893.839233710092
794,ID574,C,2541.983376921177,414.8896513603589,-2143.1676650300997
795,ID155,B,2134.466756118763,381.7264145491778,4280.025828053889
796,ID509,A,2536.1648396483242,373.4745346545742,5737.426440965732
797,ID595,A,2564.7640923955687,370.5280021534378,5838.679624284983
798,ID355,A,2739.4345109708456,374.44424315987453,6326.617196136215
799,ID277,B,3205.9905964936565,399.461397447119,6426.188474149956
